22558,Aldeia de bárbaros,352,490,0,911,0
22559,Aldeia de bárbaros,623,416,0,901,0
22560,Aldeia de bárbaros,553,638,0,938,0
22561,Aldeia de bárbaros,430,631,0,926,0
22562,0018,605,399,918755688,9761,3
22563,B_71,417,624,281365,10224,0
22564,Aldeia de bárbaros,644,531,0,903,0
22565,Aldeia de bárbaros,543,358,0,934,0
22566,Aldeia de bárbaros,363,442,0,911,0
22567,059,405,389,919627455,10019,6
22569,Aldeia de bárbaros,390,405,0,904,0
22570,Usui 001,408,599,919656510,10495,0
22571,[106],415,382,7968497,5179,5
22572,Aldeia de bárbaros,365,451,0,903,0
22573,Nankita,564,367,5296579,9482,0
22574,Praedatorius [015],445,374,919673610,10000,0
22575,Aldeia de bárbaros,391,603,0,934,0
22576,0144 | K53 ~NOBRE,393,599,8206802,11231,0
22577,Aldeia de bárbaros,422,622,0,908,0
22578,048 Amigos do Jubilau,563,368,8124581,4465,1
22580,NOBRE TELOX 002,631,429,6281709,9442,0
22581,-=044=-,632,441,6402651,10088,0
22582,074,640,539,1657009,9993,0
22583,Aldeia-bonus,531,641,918775584,2860,7
22584,Livio Moita | Tapia Deus,608,602,919540085,10495,0
22585,- Du Dudu e Edu 0022,533,359,919425008,2210,0
22586,011 Cemitério de Glast Heim E R,479,355,919408332,8461,5
22587,Noble 001,434,365,919560315,9695,0
22588,Aldeia de bárbaros,549,635,0,902,0
22589,011 Dinooo,481,353,5990002,10218,9
22590,BEROLA 66,422,372,919321818,9827,0
22591,130,359,548,919666211,10469,0
22592,0010Jorge o Mixirico,588,617,918903930,9679,3
22593,RED BULL TE DÁ ASAS!!!,575,624,919502311,3863,0
22594,Aldeia de bárbaros,424,373,0,931,0
22595,TheD_74,392,404,919506996,9936,0
22596,052 - Moitamesmo -,388,399,919539471,10078,8
22597,036 K56,624,576,919608549,12154,0
22598,#040#Kakashi Hatake,565,364,919535026,5344,0
22599,004,491,351,919432482,10019,7
22600,0009 - L45T Ch4pT3r*,469,355,919564653,10160,0
22601,Aldeia de bárbaros,631,428,0,910,0
22602,RtZ LuKe K8,453,637,919434669,4383,0
22603,015,488,354,919248718,10000,2
22604,148,355,516,919666211,10469,0
22605,Aldeia de bárbaros,481,648,0,902,0
22607,Aldeia de bárbaros,461,643,0,902,0
22608,073 K54 - RIP,461,521,7781056,10495,0
22609,Vamos viver em paz,366,435,919652286,1319,9
22610,089 - SKAAL,491,648,47921,3871,0
22611,093 - SKAAL,488,644,47921,2282,0
22612,»[059]«,639,458,339159,8086,0
22613,Aldeia de bárbaros,383,407,0,911,0
22614,[065] MADE IN CHINA,504,648,919049896,9704,0
22615,270,642,475,6222181,9028,7
22616,[116],414,374,7968497,6472,0
22617,017 - Toti,640,451,919674367,10469,8
22618,Aldeia de bárbaros,437,630,0,911,0
22619,058 Oi eu sou o Dudu,585,381,6962695,7668,6
22620,0005 - L45T Ch4pT3r*,471,354,919564653,10019,0
22621,271,639,497,6222181,10311,0
22622,Aldeia de bárbaros,372,428,0,903,0
22623,Aldeia de bárbaros,645,522,0,904,0
22624,Aldeia de bárbaros,367,561,0,200,7
22625,Aldeia de bárbaros,648,526,0,902,0
22626,dragon 1218,378,583,919673186,3542,7
22627,The Boogeyman #059,470,352,919674247,12154,0
22628,0031 ~ Armagedon,551,641,533324,10469,8
22629,[036] Cronos,378,413,918745650,12154,0
22630,087 - Enggilmar o Fenomeno,473,647,919447151,10000,7
22631,R.I.P-Nobre-0080,619,567,494288,10559,0
22632,043 lost1,583,381,6427561,5122,0
22633,Eiras - 0046,557,361,918987352,10237,3
22634,Ciclone 01,356,457,919518228,4398,0
22635,0006 - L45T Ch4pT3r*,470,355,919564653,10019,0
22636,4/002,366,565,431849,4377,0
22637,Nobre Forte de Belmont - 025,479,347,919483316,11130,0
22638,Aldeia de bárbaros,645,534,0,908,0
22639,049 falta uma,578,378,6427561,1224,0
22640,Aldeia de bárbaros,471,645,0,909,0
22641,[084],369,479,918745650,10000,0
22642,Aldeia de bárbaros,439,636,0,908,0
22643,Aldeia de bárbaros,418,626,0,754,0
22644,Esparta 022,428,368,919673779,4115,0
22645,Aldeia de bárbaros,423,625,0,904,0
22646,007 | SAMCRO,354,524,919674331,9835,0
22647,Aldeia de bárbaros,596,616,0,909,0
22648,[037] Ceo,379,413,918745650,10160,0
22649,Medellin Enforcement,539,359,7758735,10019,4
22650,Aldeia de bárbaros,629,432,0,906,0
22651,0024 - L45T Ch4pT3r,467,360,919564653,8788,0
22652,076 - Enggilmar o Fenomeno,475,648,919447151,10000,6
22653,sb teamplay NTC,646,476,7087553,1365,0
22654,0040,635,560,919645332,7274,5
22655,Aldeia de bárbaros,358,541,0,907,0
22656,0041 | K53 ~NOBRE,381,590,8206802,12154,0
22657,Noble 004,429,369,919560315,9957,4
22658,Aldeia de bárbaros,418,620,0,917,0
22659,276,645,504,6222181,8310,0
22660,061,638,549,1657009,4623,0
22661,NOBRE # JUJU # K35 # GREMINHO,512,353,919567222,1397,0
22662,RED BULL TE DÁ ASAS!!!,582,624,919502311,3813,0
22663,Aldeia-bonus,410,386,6479767,4899,5
22664,GLORIA GROOVE - A QUEDA. KKKKKKK,484,648,919602646,1965,0
22665,Birináite 108,575,373,1413055,7385,0
22666,002,412,619,919668659,9167,0
22667,2 Centro Cream Cracker,494,349,1294943,9479,9
22668,Aldeia de bárbaros,642,530,0,909,0
22669,272,648,501,6222181,8715,1
22670,135 São Pedro da Aldeia,354,506,919169484,10026,0
22671,048,526,357,918856240,5546,0
22672,Prince EpiczZ,504,645,919074410,8665,0
22673,NEVER02,591,616,919547052,10478,4
22674,Abadoon 080,484,650,8193141,10273,0
22675,1/035,351,519,431849,3581,7
22677,Aldeia de bárbaros,463,640,0,906,0
22678,Triade 034,636,564,8196494,6677,0
22679,Nobre, Restraurant Baratie,444,363,919673208,10285,7
22680,010#Curupira,641,459,918913258,8934,0
22681,sb teamplay NTC,648,470,7087553,3221,6
22682,0042 -L45T Ch4pT3r,464,356,919564653,2590,0
22683,076 - ALEMÃO SAFADO,508,485,531505,10176,0
22684,[0188] Tauba-San,373,423,7801942,7299,2
22685,Toxic Squad!,595,484,6083709,1362,0
22686,B_28,426,629,281365,10297,0
22687,Aldeia de bárbaros,498,650,0,763,0
22690,Nobre, 027 | Reino da Caatinga,587,381,919577243,10285,0
22691,25. Puro Malte,402,392,918711123,9827,0
22692,Anju-sud,351,502,918713809,3295,0
22693,128,409,377,919619426,10559,0
22694,249 - [66],606,605,919671987,8017,0
22695,Zanpa* _ 06,360,457,8166993,6284,0
22696,Alpha 00,357,458,919518228,1381,0
22697,0033 ~ Armagedon,556,640,533324,10469,0
22698,0079,646,461,919562683,9744,0
22699,[0100] 1killfourfun,408,382,7801942,9244,0
22700,0081,350,508,5503001,9735,0
22701,**.:Legião de Sparta 05:.**,380,409,919673674,2330,0
22703,Aldeia de bárbaros,378,415,0,904,0
22704,sb teamplay NTC,649,493,7087553,7429,0
22705,Aldeia de bárbaros,419,625,0,901,0
22706,Aldeia de bárbaros,622,588,0,903,0
22707,Aldeia de bárbaros,463,643,0,916,0
22708,Aldeia-bonus,417,375,0,923,7
22709,[0104] 1killfourfun,406,384,7801942,10019,0
22710,049 - IAoBlack,650,520,6281869,6182,0
22711,R.I.P-Nobre-0093,620,586,494288,10495,5
22712,Aldeia de bárbaros,370,437,0,7137,0
22713,Medellin Enforcement,533,354,7758735,10019,4
22714,049,524,352,918856240,7156,0
22715,Nobre Cayres,633,430,7937755,8321,4
22716,0002,586,462,7135764,1651,0
22717,{02},597,607,919535536,2126,0
22718,[32] Danzou Shimura,435,371,7229438,9365,0
22719,011,499,350,919432482,8687,9
22721,042,570,627,8194872,10495,4
22723,RtZ LuKe D4,,548,640,919434669,10393,0
22724,021,459,355,7469645,2437,0
22725,AA {0011},615,598,7554750,2053,0
22726,[0061] jpnl10,376,422,7801942,10019,0
22727,(07) MATTDorDeChinês,476,649,1231948,1769,0
22728,[108],416,382,7968497,5877,8
22729,065 ~ Fazendinha Feliz,452,643,919455914,2141,0
22730,Aldeia de bárbaros,632,428,0,903,0
22731,Aldeia de bárbaros,633,443,0,918,0
22732,**.:Legião de Sparta 01:.**,381,411,919673674,9310,8
22733,vem tranquilo,645,476,6513727,10000,0
22734,Aldeia de bárbaros,384,405,0,910,0
22735,Aldeia de bárbaros,468,644,0,910,0
22736,Aldeia de bárbaros,374,570,0,760,0
22737,Aldeia C.A.S 019,525,356,919556974,3441,0
22738,035,355,478,7577120,10146,4
22739,0004,595,461,7135764,1292,0
22740,020 CHERNOBYL | TOXIC,359,461,440236,9752,0
22741,Aldeia de bárbaros,649,526,0,922,0
22742,Aldeia de bárbaros,359,459,0,908,0
22743,do Kennedy e hotta,477,351,919607155,5002,0
22744,Fu2,360,556,919468390,6414,2
22745,Aldeia de bárbaros,405,610,0,913,0
22746,RtZ LuKe K9,481,647,919434669,3975,0
22747,TheD_45,499,351,919506996,8952,0
22748,Triade 043,634,564,8196494,5776,0
22749,Aldeia de bárbaros,631,433,0,913,0
22750,Aldeia de bárbaros,375,575,0,915,0
22751,Rio de Janeiro,652,499,919671487,10484,0
22752,Aldeia de bárbaros,367,559,0,920,0
22753,[014],408,615,918954555,9083,2
22754,0027,358,550,5503001,9735,0
22755,Aldeia-bonus,380,593,0,915,7
22756,NOBRE # JUJU # K35 # GREMINHO,504,351,919567222,7513,0
22757,Aldeia de bárbaros,426,372,0,910,0
22758,Nobre 43 K65,575,628,919675509,10000,0
22759,0060,641,451,919562683,9744,4
22760,Aldeia de bárbaros,355,508,0,906,0
22761,078 - Jameson,644,535,919261198,6426,9
22762,Saffira K56,651,507,6281709,7935,0
22763,Nobre Forte de Belmont - 018,611,406,919483316,10244,0
22764,Bavaria,458,645,918898782,2141,9
22765,0064,354,464,440236,10252,0
22766,Aldeia de bárbaros,373,578,919675419,1710,0
22767,06 HassaN,386,596,919499277,10295,0
22768,0035,358,545,5503001,8464,0
22769,Aldeia-bonus,363,455,0,917,9
22770,011#Mula sem Cabeça,644,467,918913258,9783,0
22771,Aldeia de bárbaros,354,534,0,913,0
22772,03 HassaN,389,602,919499277,6595,0
22773,Aldeia C.A.S 021,517,352,919556974,2875,1
22774,[0044] scorpion.bruto,365,440,7801942,10362,0
22775,Vírus 017,556,633,6526703,7220,4
22776,Nareba - 129,406,525,918631050,11130,0
22777,Aldeia de bárbaros,374,424,0,912,0
22778,Praedatorius [002],448,377,919673610,10000,0
22779,Aldeia de bárbaros,383,593,0,904,0
22780,BEROLA 73,423,369,919321818,9827,0
22781,Restraurant Baratie,450,361,919673208,9790,5
22782,Nobre Cayres,618,414,7937755,9644,0
22783,Birináite 109,573,373,1413055,6603,0
22784,Vamos viver em paz,369,439,919652286,3476,0
22785,Aldeia de bárbaros,636,447,0,934,0
22786,017 - Enggilmar o Fenomeno,544,641,919447151,10000,0
22787,111 São Pedro da Aldeia,351,492,919169484,10273,8
22788,034,354,474,7577120,10235,0
22789,Aldeia de bárbaros,350,512,0,909,0
22790,126 São Pedro da Aldeia,351,506,919169484,9761,5
22791,A4-0035 | Carta na Manga,637,548,6075513,10495,0
22792,0061,506,606,919526561,5328,0
22793,263 - [66],606,601,919671987,7977,0
22794,012 a junto do meninão,598,386,6427561,10218,8
22795,170,378,582,919666211,10469,0
22796,250 - [66],607,607,919671987,7845,0
22797,0002 - L45T Ch4pT3r*,473,353,919564653,10160,8
22798,12 Nobre,605,391,919341100,10654,0
22799,Aldeia de bárbaros,478,644,0,901,0
22800,164 São Pedro da Aldeia,353,472,919169484,7139,8
22801,ARMAGEDON 051,522,351,897558,3461,0
22802,021,478,357,919653145,5970,0
22803,Aldeia de bárbaros,377,416,0,1614,4
22804,010x,503,647,919585452,5765,0
22805,Aldeia-bonus,445,640,0,923,6
22806,10 HellsBells,642,539,918763319,2632,0
22807,Aldeia de bárbaros,461,646,918923392,1884,0
22808,Vilarejo,364,568,919674922,5204,0
22809,- Du Dudu e Edu 0008,601,395,919425008,2313,0
22810,0167 | K63 ~NOBRE,397,606,8206802,11627,2
22812,BEROLA 17,402,387,919321818,9774,4
22813,[0036] Zanpa*,368,451,7801942,10019,0
22814,Aldeia-bonus,376,576,0,932,1
22815,Nankita,444,433,5296579,9432,0
22816,072,623,424,918899905,4672,0
22817,Aldeia de bárbaros,355,486,0,903,0
22818,Aldeia de bárbaros,430,368,0,914,0
22819,Aldeia de bárbaros,372,432,0,927,0
22820,010,410,617,919668659,1382,0
22821,Moita 015,600,391,919569672,8590,0
22822,001,349,509,919665661,8233,0
22823,B_87,412,622,281365,10147,0
22824,Aldeia de bárbaros,621,409,919133429,3007,0
22825,0019Jorge o Mixirico,574,627,918903930,10042,0
22826,NOBRE ~~ 0121,441,368,919521780,5895,0
22827,050,528,355,918856240,8619,0
22828,0038,640,558,919645332,3984,1
22829,Aldeia C.A.S 018,526,356,919556974,4331,0
22830,062 Oi eu sou o Dudu,597,386,6962695,7801,9
22831,144,365,558,919666211,10469,0
22832,Aldeia de bárbaros,353,481,0,911,0
22833,Aldeia de bárbaros,434,636,0,910,0
22834,{0015} PEDRO,578,371,7835141,10019,4
22835,{0009} PEDRO,569,366,7835141,10019,0
22836,Aldeia-bonus,380,591,0,901,2
22837,Aldeia de bárbaros,425,625,0,905,0
22838,Aldeia de bárbaros,360,555,0,835,0
22839,0021 --Nobre,438,363,7245181,4317,7
22840,Aldeia de bárbaros,480,646,0,929,0
22841,Aldeia de bárbaros,365,437,0,933,0
22842,Eiras - 0065,555,365,918987352,5335,0
22843,Nobre, SEM MASSAGEM ! 037,579,370,919563536,9329,1
22844,Aldeia de bárbaros,351,491,0,914,0
22845,Aldeia de bárbaros,630,575,0,907,0
22846,Aldeia de bárbaros,512,644,0,922,0
22848,001,633,567,919513974,2083,0
22849,Aldeia de bárbaros,639,446,0,904,0
22850,0017 - L45T Ch4pT3r*,475,353,919564653,10019,9
22851,Vírus 019,553,612,6526703,8955,0
22852,053 - Moitamesmo -,390,395,919539471,7582,0
22853,Aldeia de bárbaros,455,643,918923392,2228,0
22854,0020,361,540,5503001,4737,0
22855,[0053] Léo jamaica,372,429,7801942,10019,2
22856,001 ZANGADO,414,618,919668659,9183,0
22857,TheD_61,391,396,919506996,9944,0
22859,Aldeia de bárbaros,481,354,919484127,6250,0
22860,Aldeia de bárbaros,412,385,6479767,3943,0
22861,Wireless com Lúcifer,624,414,2118366,9819,8
22862,Aldeia de bárbaros,368,435,0,741,0
22863,Aldeia de bárbaros,446,638,0,901,0
22864,264 - [66],601,614,919671987,10495,9
22865,Aldeia de bárbaros,647,470,0,908,0
22866,[016] - High Gardens,505,350,6270184,9036,3
22867,Carente, o Filme,448,640,919656510,10495,0
22868,Aldeia de bárbaros,390,595,0,918,0
22869,000 Noland,431,370,919673208,10285,8
22870,011,413,622,919668659,1092,0
22871,013 K56,626,576,919668129,3403,0
22872,Aldeia de bárbaros,410,618,0,512,0
22873,B 044 - k64,454,643,919656510,6497,0
22874,[010] Nobre | Only Jesus Saves,646,483,919463873,12154,0
22875,MORRO DO DENDê,483,647,919435708,10971,0
22876,Aldeia de bárbaros,513,646,0,908,0
22877,sb teamplay NTC,647,475,7087553,6437,5
22878,Vírus 051,557,634,6526703,4633,0
22879,B_73,417,622,281365,10224,5
22880,023 DUMPY,612,594,919528587,10476,0
22882,Aldeia de bárbaros,367,570,0,905,0
22883,Aldeia de bárbaros,635,446,0,905,0
22884,[024] Hipnos,365,431,918745650,10144,0
22885,Aldeia de bárbaros,634,437,0,917,0
22886,Aldeia de bárbaros,527,356,919425008,2307,0
22887,Aldeia de bárbaros,364,447,0,828,0
22888,0025,357,548,5503001,9735,0
22889,RED BULL TE DÁ ASAS!!!,575,629,919502311,3935,0
22890,0011 - L45T Ch4pT3r*,472,353,919564653,10019,0
22891,Aldeia de bárbaros,645,508,919220387,1578,0
22892,Triade 039,636,560,8196494,6275,0
22893,Shisui Uchiha,448,642,919656510,10495,1
22894,-=012=-,629,433,6402651,10064,0
22895,Aldeia de bárbaros,382,406,0,902,0
22896,010 - Enggilmar o Fenomeno,541,641,919447151,10000,0
22897,0017 - Estrelinha,536,595,919526561,10495,0
22898,128,357,544,919666211,9942,0
22899,Nankita,515,354,5296579,10093,5
22900,Up12,594,399,7496217,9534,0
22901,15 - GOKU,521,648,1231948,9522,0
22902,Medellin Enforcement,537,354,7758735,3447,0
22903,012 - Toti,645,454,919674367,10469,0
22904,Tudo Free,387,597,918660220,2773,7
22905,{0023} PEDRO,572,370,7835141,10019,0
22906,Aldeia-bonus,421,374,0,912,7
22907,032 Mallek 65,527,649,919381386,10047,0
22908,Birináite 099,581,373,1413055,10095,0
22909,244 - [66],592,613,919671987,10495,2
22910,[0032] tomorrow13,366,429,7801942,10083,0
22911,K64 009,471,643,919673804,9556,0
22912,Aldeia de bárbaros,629,434,0,912,0
22913,039 CHERNOBYL | TOXIC,349,480,440236,6362,0
22914,[0056] Léo jamaica,370,427,7801942,10160,0
22915,BEROLA 53,416,375,919321818,9625,6
22916,#048 BlastRade,521,546,919391252,5493,0
22917,0098,639,451,919562683,8642,0
22918,005 - Mamba K46,632,462,6314174,9644,0
22919,Douglas Ferreira Azevedo 011,452,359,919673340,2503,0
22920,Aldeia-bonus,357,462,919548757,1631,9
22921,004#Labatut,634,469,918913258,9563,0
22922,1/025,356,528,431849,4849,0
22923,Aldeia de bárbaros,369,570,0,911,0
22924,(05) MaTTDorDeChinês,477,643,1231948,3391,0
22925,Aldeia de bárbaros,355,485,0,914,0
22926,K64 003,469,649,919673804,10002,0
22928,duplo malte,460,643,918898782,1294,1
22929,B_67,416,626,281365,10224,0
22930,0005 --Nobre,436,363,7245181,6185,0
22932,DE | 002,650,485,919214382,5502,0
22933,A003,356,490,7407969,9835,0
22934,Nobre *6.6.2,644,536,918916774,10033,8
22936,Aldeia de bárbaros,374,575,0,906,0
22937,Zephyr,454,641,919656510,10495,3
22938,[042] Porfírio,379,422,918745650,10062,0
22939,Aldeia de bárbaros,460,647,918923392,2074,0
22940,Nobre 32 K65,597,614,919675509,10000,5
22941,024,635,558,1657009,9993,0
22942,087,602,389,919569672,6300,7
22943,Vitim 0013,541,639,919380830,10083,0
22944,Nobre, El Curandero - [048],507,348,919631431,10495,9
22945,[34] Kiba Inuzuka,450,381,7229438,7071,0
22946,051,518,351,918856240,8235,0
22947,TheD_42,492,353,919506996,9236,0
22948,Aldeia de bárbaros,625,419,0,954,0
22949,03 HellsBells,641,543,918763319,6922,5
22950,K45 [065] Loading...,585,456,7331306,9756,0
22951,Aldeia de bárbaros,358,543,0,934,0
22952,276 - [66],609,605,919671987,7474,0
22954,Água Branca lll,651,488,919671487,10005,0
22955,C - 002 Lugbom K36,610,395,919104663,9379,8
22957,[004] Bebbanburg,501,349,919424481,7474,0
22958,Aldeia de bárbaros,511,647,0,909,0
22959,00013 Nobre - Fake - Full,475,645,5327645,8453,5
22960,Aldeia de bárbaros,629,427,0,902,0
22961,Birináite 100,584,374,1413055,9958,0
22962,003 NOBRE - TUGA,378,411,7891279,5215,0
22964,036,538,612,919606077,10476,0
22965,Aldeia-bonus,371,572,0,929,3
22966,0007,629,579,919645332,10160,0
22967,0018,639,558,919645332,10139,8
22968,Aldeia de bárbaros,357,470,0,902,0
22969,RtZ LuKe B9.,554,634,919434669,10019,8
22970,0078,641,455,919562683,9995,0
22971,ARMAGEDON 062,535,352,897558,1998,0
22972,136,359,551,919666211,10469,5
22973,032 ~ AATROX,521,643,919201490,5406,0
22974,0040 ~ Armagedon,516,647,533324,10197,0
22975,TheD_41,492,350,919506996,10346,0
22976,vem tranquilo,646,477,6513727,10000,0
22977,040,615,590,8194872,10495,4
22978,068 - ALEMÃO SAFADO,460,353,531505,10311,0
22979,Nobre 29 K65,591,618,919675509,10000,6
22980,Aldeia de bárbaros,453,640,0,915,0
22981,[045] WHO WANTS TO BE KING?,582,378,7990422,10019,1
22982,AA {0010},618,595,7554750,2092,0
22983,#030,349,494,919666929,10000,5
22984,Nobre, El Curandero - [108],513,350,919631431,10495,0
22985,Aldeia de bárbaros,498,649,0,466,0
22986,[114] MADE IN CHINA,466,643,919049896,9342,6
22987,010,399,387,5563541,7382,0
22988,- Du Dudu e Edu 0007,603,394,919425008,2208,0
22990,Aldeia de bárbaros,428,374,0,939,0
22991,032,469,352,7469645,731,0
22992,Aldeia de bárbaros,619,408,0,938,0
22993,067 - G0LD3N AX3 !,560,362,8049091,1662,7
22994,Aldeia de Heroi,541,631,919606077,9481,0
22995,Vem tranquilo 01 !!,426,632,8095624,4189,0
22996,05 VEM PRO FUT VEM,522,356,919003352,10019,0
22997,ASH...4,380,413,875767,1261,0
22998,064,642,553,1657009,3191,0
22999,Aldeia de bárbaros,630,574,0,907,0
23000,0054,645,456,919562683,10141,0
23001,003,577,629,918775584,9744,0
23002,Aldeia de bárbaros,377,415,0,908,0
23003,Nobre|048,632,570,477722,8271,6
23004,TheD_40,492,351,919506996,10481,0
23005,Triade 030,638,561,8196494,7751,0
23007,Vitim 0037,540,641,919380830,9031,0
23008,00033 Nobre - Fake - Full,450,644,5327645,3689,0
23009,DUMAAAAL 128,463,432,919442019,10487,0
23010,Birináite 119,570,373,1413055,6561,0
23011,RED BULL TE DÁ ASAS!!!,585,621,919502311,3673,0
23012,Aldeia de bárbaros,648,472,0,903,0
23013,Aldeia de bárbaros,361,544,0,910,0
23014,Juju 68,478,419,919498970,9964,0
23015,037 Amigos do Jubilau,543,357,8124581,9351,6
23017,Aldeia de bárbaros,403,383,0,901,0
23018,Aldeia de bárbaros,468,645,0,904,0
23019,Aldeia de bárbaros,624,413,919133429,4030,0
23020,Aldeia-bonus,628,576,919670415,885,1
23021,Juju 66,472,429,919498970,10495,0
23022,Aldeia de bárbaros,408,622,0,910,0
23023,0100,634,452,919562683,9761,0
23024,3/006,358,536,431849,5686,9
23025,013 Aldeia de bárbaros,643,451,919381732,10019,0
23026,072,645,542,1657009,5553,0
23027,Aldeia de bárbaros,474,643,0,904,0
23030,Aldeia de bárbaros,624,417,0,908,0
23033,RED BULL TE DÁ ASAS!!!,569,631,919502311,3693,0
23035,Aldeia de bárbaros,401,613,0,911,0
23036,Aldeia de bárbaros,394,602,0,908,0
23037,043 - Os Vingadores: UltimoTeko,436,365,1724056,6524,1
23038,INSETO 007,384,406,8113308,7300,0
23039,Aldeia de bárbaros,637,437,0,905,0
23040,Prince EpiczZ,495,652,919074410,4494,8
23041,Praedatorius [024],439,365,919673610,10000,0
23042,091 - SKAAL,494,649,47921,2981,0
23043,004 NOBRE - TUGA,379,412,7891279,3816,0
23044,C - 004 Lugbom,600,394,919104663,9200,4
23047,003,415,618,919668659,9160,6
23048,07 HellsBells,635,537,918763319,4376,0
23049,RtZ LuKe E2.,539,646,919434669,10019,3
23050,0016 --Nobre,443,359,7245181,5466,0
23051,Aldeia de bárbaros,554,466,0,905,0
23052,Juju 46,474,425,919498970,10482,0
23053,[0120] ILove*s22,368,439,7801942,10019,3
23054,|0017|Rag Na Rok,585,546,554916,10160,0
23055,265 - [66],596,615,919671987,10311,5
23056,010,476,351,919653145,10343,0
23057,Aldeia de bárbaros,598,616,0,903,0
23058,Medellin Enforcement,539,356,7758735,2267,2
23059,NOBRE # JUJU # K35 # GREMINHO,508,373,919567222,10495,0
23060,012 Coca-cola,603,393,918826756,10452,0
23061,Aldeia de bárbaros,367,430,0,919,0
23062,Aldeia de bárbaros,361,550,0,929,0
23063,0049Jorge o Mixirico,595,619,918903930,10285,8
23064,Mister Miranda 016,349,489,919675099,10728,0
23065,B_70,416,624,281365,10224,0
23066,Aldeia de bárbaros,474,648,0,1236,0
23067,Gol anormal,573,628,918746577,7462,9
23069,Aldeia de bárbaros,451,640,0,901,0
23070,Abadoon 076,512,650,8193141,7300,9
23072,Aldeia de bárbaros,351,483,0,906,0
23073,Aldeia C.A.S 009,522,352,919556974,5575,6
23074,045 - ALEMÃO SAFADO,508,354,531505,10311,0
23075,Nobre, SEM MASSAGEM ! 038,576,370,919563536,10469,2
23076,..?,576,602,918775584,9237,0
23077,Aldeia de bárbaros,477,647,0,901,0
23078,»[064]«,648,477,339159,4139,0
23079,A4-0036 | Carta na Manga,633,554,6075513,10495,0
23080,Aldeia de bárbaros,406,613,0,935,0
23081,110 - [W],515,546,919671987,10311,0
23082,Eiras - 0066,554,362,918987352,5436,0
23083,008,490,351,919432482,10019,7
23084,=Warrios Blood= 03,352,502,7672764,5507,0
23085,126,361,547,919666211,10469,8
23086,Triade 017,638,562,8196494,9301,0
23087,017,490,350,919432482,9286,0
23088,A4-0037 | Carta na Manga,643,538,6075513,10971,0
23089,Aldeia de bárbaros,432,367,0,905,0
23090,Recover 01,357,454,919518228,6927,6
23091,Wireless com Lúcifer,628,411,2118366,9372,0
23092,ASH...00,382,409,875767,1109,0
23093,dragon 1214,381,588,919673186,3386,0
23094,Aldeia de bárbaros,422,625,0,910,0
23095,Aldeia_71,434,629,281365,10358,0
23096,dragon 1217,378,588,919673186,3007,2
23097,04 / GOLDEN WIND,360,454,919621744,8922,0
23098,0029,588,621,918658771,8916,9
23099,Aldeia de bárbaros,398,613,0,905,0
23100,Aldeia de bárbaros,349,487,0,914,0
23101,Aldeia de bárbaros,369,577,0,903,0
23102,{0053} PEDRO,511,353,7835141,10019,6
23103,Aldeia de bárbaros,620,416,0,771,0
23104,(06) MaTTDorDeChinês,476,650,1231948,3623,0
23105,#020# K35 # -JuJu,566,366,919535026,2698,0
23106,Triade 047,632,562,8196494,2641,0
23107,045 - G0LD3N AX3 !,554,358,8049091,3342,9
23109,026 K56,617,587,919668129,5518,2
23110,- Du Dudu e Edu 0023,599,389,919425008,2354,0
23111,XARUTO 028,640,556,918919530,8021,6
23112,RtZ LuKe D3,,546,625,919434669,10019,0
23113,Praedatorius [006],439,367,919673610,10000,0
23114,Aldeia de bárbaros,476,646,919434669,1551,0
23115,MORRO DO DENDê,457,644,919435708,10009,0
23116,279,652,501,6222181,9097,0
23117,Vila Xurupita 021,634,439,919673944,8211,9
23118,029,459,359,7469645,1569,0
23119,0125,591,619,918658771,2539,0
23120,0018,360,540,5503001,9735,1
23122,Aldeia de bárbaros,382,589,0,919,0
23123,146,361,557,919666211,10469,0
23124,0059,642,450,919562683,10140,8
23125,Birináite 132,560,367,1413055,6230,0
23126,»[080]«,649,482,339159,2276,0
23127,RED BULL TE DÁ ASAS!!!,566,631,919502311,4308,0
23128,Aldeia de bárbaros,634,433,0,910,0
23129,19 HassaN,390,599,919499277,9184,0
23130,D - 003 UIII!!!,579,372,919104663,9643,4
23131,Birináite 016,583,372,1413055,10495,0
23132,Pernalonga,451,637,919656510,8396,3
23133,BEROLA 68,423,375,919321818,9827,0
23134,0023 --Nobre,440,364,7245181,5349,0
23135,* Saffira 3,630,429,6281709,9825,1
23136,Tsushima,362,443,919621730,8117,0
23137,054 - Moitamesmo -,385,399,919539471,7357,0
23138,102 - Jim Beam,646,537,919261198,5172,0
23139,Esparta 018,424,374,919673779,4194,0
23140,Aldeia de bárbaros,374,579,919675419,992,0
23141,Aldeia de bárbaros,473,355,919484127,10080,9
23143,Vila Xurupita 020,638,449,919673944,8423,4
23145,Aldeia de bárbaros,397,612,0,904,0
23146,Nobre, SEM MASSAGEM ! 039,577,370,919563536,9383,1
23147,Aldeia de bárbaros,637,563,0,332,0
23148,Sherrrúdi,441,638,7367571,4732,1
23149,Aldeia de bárbaros,377,588,0,936,0
23150,NOBRE # JUJU # K35 # GREMINHO,509,351,919567222,7519,0
23151,Aldeia de bárbaros,413,377,0,915,0
23152,PURO ÓDIO 034,486,409,389031,9738,0
23153,004 | SAMCRO,352,528,919674331,9899,8
23154,- Du Dudu e Edu 0024,532,355,919425008,2281,0
23155,0030,360,550,5503001,9140,9
